id,name,determinacion,list_price,lst_price,organismo_id/id,unidad_id/id,departamento_id/id,coordinacion_id/id,laboratorio_id/id,verificacion_insitu,active,type
extintores_ensayo_fisico_a_extintores_de_incendio,Extintores,Ensayo físico a extintores de incendio,341000,341000,organismo_oni,unidad_intn_organismo_oni,departamento_seguridad_industrial_unidad_intn_organismo_oni,coordinacion_intn_departamento_seguridad_industrial_unidad_intn_organismo_oni,laboratorio_seguridad_industrial_coordinacion_intn_departamento_seguridad_industrial_unidad_intn_organismo_oni,False,True,Consumible
inspeccion_de_buses_inspeccion_de_buses,Inspección de buses,Inspección de buses,1190000,1190000,organismo_oni,unidad_intn_organismo_oni,departamento_seguridad_industrial_unidad_intn_organismo_oni,coordinacion_intn_departamento_seguridad_industrial_unidad_intn_organismo_oni,laboratorio_seguridad_industrial_coordinacion_intn_departamento_seguridad_industrial_unidad_intn_organismo_oni,True,True,Consumible
ensayo_de_impacto_ensayo_de_impacto_a_cascos_para_motociclistas,Ensayo de Impacto,Ensayo de impacto a cascos para motociclistas,1330000,1330000,organismo_oni,unidad_intn_organismo_oni,departamento_seguridad_industrial_unidad_intn_organismo_oni,coordinacion_intn_departamento_seguridad_industrial_unidad_intn_organismo_oni,laboratorio_seguridad_industrial_coordinacion_intn_departamento_seguridad_industrial_unidad_intn_organismo_oni,True,True,Consumible
ensayos_en_chaleco_antibala_ensayos_de_disparos_a_un_chaleco_antibala_(armas_e_insumos_proveidos_por_el_cliente),Ensayos en Chaleco Antibala,Ensayos de disparos a un chaleco antibala (armas e insumos proveídos por el cliente),865000,865000,organismo_oni,unidad_intn_organismo_oni,departamento_seguridad_industrial_unidad_intn_organismo_oni,coordinacion_intn_departamento_seguridad_industrial_unidad_intn_organismo_oni,laboratorio_seguridad_industrial_coordinacion_intn_departamento_seguridad_industrial_unidad_intn_organismo_oni,True,True,Consumible
ensayos_en_chaleco_antibala_prueba_hidraulica_en_envases,Ensayos en Chaleco Antibala,Prueba Hidráulica en Envases,510000,510000,organismo_oni,unidad_intn_organismo_oni,departamento_seguridad_industrial_unidad_intn_organismo_oni,coordinacion_intn_departamento_seguridad_industrial_unidad_intn_organismo_oni,laboratorio_seguridad_industrial_coordinacion_intn_departamento_seguridad_industrial_unidad_intn_organismo_oni,False,True,Consumible
ensayos_en_chaleco_antibala_prueba_de_estanqueidad_en_envases,Ensayos en Chaleco Antibala,Prueba de Estanqueidad en Envases,510000,510000,organismo_oni,unidad_intn_organismo_oni,departamento_seguridad_industrial_unidad_intn_organismo_oni,coordinacion_intn_departamento_seguridad_industrial_unidad_intn_organismo_oni,laboratorio_seguridad_industrial_coordinacion_intn_departamento_seguridad_industrial_unidad_intn_organismo_oni,False,True,Consumible
inspeccion_de_garrafas_tara-_aspecto_visual-_prueba_hidraulica,Inspección de garrafas,Tara- Aspecto visual- Prueba hidraulica,2500,2500,organismo_oni,unidad_intn_organismo_oni,departamento_inspeccion_de_instalaciones_unidad_intn_organismo_oni,coordinacion_intn_departamento_inspeccion_de_instalaciones_unidad_intn_organismo_oni,laboratorio_intn_coordinacion_intn_departamento_inspeccion_de_instalaciones_unidad_intn_organismo_oni,True,True,Consumible
inspeccion_de_desgasificacion_inspeccion_de_desgasificacion_(libre_de_residuos_de_gases),Inspección de desgasificación ,Inspección de desgasificación (libre de residuos de gases),150000,150000,organismo_oni,unidad_intn_organismo_oni,departamento_inspeccion_de_instalaciones_unidad_intn_organismo_oni,coordinacion_intn_departamento_inspeccion_de_instalaciones_unidad_intn_organismo_oni,laboratorio_intn_coordinacion_intn_departamento_inspeccion_de_instalaciones_unidad_intn_organismo_oni,True,True,Consumible
informe_tecnico_de_interpretacion_de_planos_interpretacion_de_planos_segun_np_accesibilidad_al_medio_fìsico,Informe técnico de Interpretación de planos,Interpretación de planos según NP Accesibilidad al medio fìsico,450000,450000,organismo_oni,unidad_intn_organismo_oni,departamento_inspeccion_de_instalaciones_unidad_intn_organismo_oni,coordinacion_intn_departamento_inspeccion_de_instalaciones_unidad_intn_organismo_oni,laboratorio_intn_coordinacion_intn_departamento_inspeccion_de_instalaciones_unidad_intn_organismo_oni,False,True,Consumible
informe_tecnico_de_interpretacion_de_planos_interpretacion_de_planos_segun_np_accesibilidad_al_medio_fìsico,Informe técnico de Interpretación de planos,Interpretación de planos según NP Accesibilidad al medio fìsico,60000,60000,organismo_oni,unidad_intn_organismo_oni,departamento_inspeccion_de_instalaciones_unidad_intn_organismo_oni,coordinacion_intn_departamento_inspeccion_de_instalaciones_unidad_intn_organismo_oni,laboratorio_intn_coordinacion_intn_departamento_inspeccion_de_instalaciones_unidad_intn_organismo_oni,False,True,Consumible
inspeccion_de_densidad_del_gas_densidad_del_gas,Inspeccion de densidad  del gas,Densidad del gas,1500000,1500000,organismo_oni,unidad_intn_organismo_oni,departamento_inspeccion_de_instalaciones_unidad_intn_organismo_oni,coordinacion_intn_departamento_inspeccion_de_instalaciones_unidad_intn_organismo_oni,laboratorio_intn_coordinacion_intn_departamento_inspeccion_de_instalaciones_unidad_intn_organismo_oni,True,False,Consumible
adicional_por_punto_en_multimetros_de_3_½_digitos_con_mas_de_5_puntos,Adicional por punto en Multímetros de 3 ½ Dígitos con más de 5 puntos,,12000,12000,organismo_onm,unidad_umci_organismo_onm,departamento_de_termoelectrica_unidad_umci_organismo_onm,coordinacion_umci_departamento_de_termoelectrica_unidad_umci_organismo_onm,laboratorio_de_electricidad_-_lel_coordinacion_umci_departamento_de_termoelectrica_unidad_umci_organismo_onm,False,True,Consumible
adicional_por_punto_en_multimetros_de_4_½_digitos_con_mas_de_5_puntos,Adicional por punto en Multímetros de 4 ½ Dígitos con más de 5 puntos,,16000,16000,organismo_onm,unidad_umci_organismo_onm,departamento_de_termoelectrica_unidad_umci_organismo_onm,coordinacion_umci_departamento_de_termoelectrica_unidad_umci_organismo_onm,laboratorio_de_electricidad_-_lel_coordinacion_umci_departamento_de_termoelectrica_unidad_umci_organismo_onm,False,True,Consumible
adicional_por_punto_en_multimetros_de_5_½_digitos_con_mas_de_5_puntos,Adicional por punto en Multímetros de 5 ½ Dígitos con más de 5 puntos,,24000,24000,organismo_onm,unidad_umci_organismo_onm,departamento_de_termoelectrica_unidad_umci_organismo_onm,coordinacion_umci_departamento_de_termoelectrica_unidad_umci_organismo_onm,laboratorio_de_electricidad_-_lel_coordinacion_umci_departamento_de_termoelectrica_unidad_umci_organismo_onm,False,True,Consumible
adicional_por_punto_en_multimetros_de_6_½_digitos_con_mas_de_5_puntos,Adicional por punto en Multímetros de 6 ½ Dígitos con más de 5 puntos,,28000,28000,organismo_onm,unidad_umci_organismo_onm,departamento_de_termoelectrica_unidad_umci_organismo_onm,coordinacion_umci_departamento_de_termoelectrica_unidad_umci_organismo_onm,laboratorio_de_electricidad_-_lel_coordinacion_umci_departamento_de_termoelectrica_unidad_umci_organismo_onm,False,True,Consumible
c._de_gato_hidraulico_hasta_300_kn,C. de Gato Hidráulico Hasta 300 kN,,1400000,1400000,organismo_onm,unidad_umci_organismo_onm,departamento_mecanica_unidad_umci_organismo_onm,coordinacion_umci_departamento_mecanica_unidad_umci_organismo_onm,laboratorio_de_fuerza_-_lfu_coordinacion_umci_departamento_mecanica_unidad_umci_organismo_onm,False,True,Consumible
c.aros_dinamometricos_de_1.001_hasta_3.000_kg,C.Aros dinamométricos de 1.001 hasta 3.000 kg,,410000,410000,organismo_onm,unidad_umci_organismo_onm,departamento_mecanica_unidad_umci_organismo_onm,coordinacion_umci_departamento_mecanica_unidad_umci_organismo_onm,laboratorio_de_fuerza_-_lfu_coordinacion_umci_departamento_mecanica_unidad_umci_organismo_onm,False,True,Consumible
c.aros_dinamometricos_de_3.001_o_superior,C.Aros dinamométricos de 3.001 ó superior,,491000,491000,organismo_onm,unidad_umci_organismo_onm,departamento_mecanica_unidad_umci_organismo_onm,coordinacion_umci_departamento_mecanica_unidad_umci_organismo_onm,laboratorio_de_fuerza_-_lfu_coordinacion_umci_departamento_mecanica_unidad_umci_organismo_onm,False,True,Consumible
c.dinamometros_de_3.001_o_superior,C.Dinamómetros de 3.001 o superior,,491000,491000,organismo_onm,unidad_umci_organismo_onm,departamento_mecanica_unidad_umci_organismo_onm,coordinacion_umci_departamento_mecanica_unidad_umci_organismo_onm,laboratorio_de_fuerza_-_lfu_coordinacion_umci_departamento_mecanica_unidad_umci_organismo_onm,False,True,Consumible
c.instrumentos_de_medicion_de_energia_(clase_0.2),C.Instrumentos de Medición de Energía (Clase 0.2),,1686000,1686000,organismo_onm,unidad_umci_organismo_onm,departamento_de_termoelectrica_unidad_umci_organismo_onm,coordinacion_umci_departamento_de_termoelectrica_unidad_umci_organismo_onm,laboratorio_de_electricidad_-_lel_coordinacion_umci_departamento_de_termoelectrica_unidad_umci_organismo_onm,False,True,Consumible
c.medidor_monofasico_(clase_1),C.Medidor Monofásico (Clase 1),,759000,759000,organismo_onm,unidad_umci_organismo_onm,departamento_de_termoelectrica_unidad_umci_organismo_onm,coordinacion_umci_departamento_de_termoelectrica_unidad_umci_organismo_onm,laboratorio_de_electricidad_-_lel_coordinacion_umci_departamento_de_termoelectrica_unidad_umci_organismo_onm,False,True,Consumible
c.medidor_monofasico_(clase_2),C.Medidor Monofásico (Clase 2),,759000,759000,organismo_onm,unidad_umci_organismo_onm,departamento_de_termoelectrica_unidad_umci_organismo_onm,coordinacion_umci_departamento_de_termoelectrica_unidad_umci_organismo_onm,laboratorio_de_electricidad_-_lel_coordinacion_umci_departamento_de_termoelectrica_unidad_umci_organismo_onm,False,True,Consumible
c.medidor_trifasico_(clase_0.5),C.Medidor Trifásico (Clase 0.5),,1372000,1372000,organismo_onm,unidad_umci_organismo_onm,departamento_de_termoelectrica_unidad_umci_organismo_onm,coordinacion_umci_departamento_de_termoelectrica_unidad_umci_organismo_onm,laboratorio_de_electricidad_-_lel_coordinacion_umci_departamento_de_termoelectrica_unidad_umci_organismo_onm,False,True,Consumible
c.medidor_trifasico_(clase_1),C.Medidor Trifásico (Clase 1),,1082000,1082000,organismo_onm,unidad_umci_organismo_onm,departamento_de_termoelectrica_unidad_umci_organismo_onm,coordinacion_umci_departamento_de_termoelectrica_unidad_umci_organismo_onm,laboratorio_de_electricidad_-_lel_coordinacion_umci_departamento_de_termoelectrica_unidad_umci_organismo_onm,False,True,Consumible
c.medidor_trifasico_(clase_2),C.Medidor Trifásico (Clase 2),,1082000,1082000,organismo_onm,unidad_umci_organismo_onm,departamento_de_termoelectrica_unidad_umci_organismo_onm,coordinacion_umci_departamento_de_termoelectrica_unidad_umci_organismo_onm,laboratorio_de_electricidad_-_lel_coordinacion_umci_departamento_de_termoelectrica_unidad_umci_organismo_onm,False,True,Consumible
c.aros_dinamometricos_hasta_1.000_kg,C.Aros dinamométricos hasta 1.000 kg,,302000,302000,organismo_onm,unidad_umci_organismo_onm,departamento_mecanica_unidad_umci_organismo_onm,coordinacion_umci_departamento_mecanica_unidad_umci_organismo_onm,laboratorio_de_fuerza_-_lfu_coordinacion_umci_departamento_mecanica_unidad_umci_organismo_onm,False,True,Consumible
c.dinamometros_de_1.001_hasta_3.000_kg,C.Dinamómetros de 1.001 hasta 3.000 kg,,410000,410000,organismo_onm,unidad_umci_organismo_onm,departamento_mecanica_unidad_umci_organismo_onm,coordinacion_umci_departamento_mecanica_unidad_umci_organismo_onm,laboratorio_de_fuerza_-_lfu_coordinacion_umci_departamento_mecanica_unidad_umci_organismo_onm,False,True,Consumible
c.dinamometros_hasta_1.000_kg,C.Dinamómetros hasta 1.000 kg,,302000,302000,organismo_onm,unidad_umci_organismo_onm,departamento_mecanica_unidad_umci_organismo_onm,coordinacion_umci_departamento_mecanica_unidad_umci_organismo_onm,laboratorio_de_fuerza_-_lfu_coordinacion_umci_departamento_mecanica_unidad_umci_organismo_onm,False,True,Consumible
c.medidor_de_contenido_de_aire_en_concreto_fresco,C.Medidor de Contenido de Aire En Concreto Fresco,,1127000,1127000,organismo_onm,unidad_umci_organismo_onm,departamento_mecanica_unidad_umci_organismo_onm,coordinacion_umci_departamento_mecanica_unidad_umci_organismo_onm,laboratorio_de_fuerza_-_lfu_coordinacion_umci_departamento_mecanica_unidad_umci_organismo_onm,False,True,Consumible
c.maquinas_de_ensayos_hasta_10_kn,C.Máquinas de Ensayos hasta 10 kN,,1380000,1380000,organismo_onm,unidad_umci_organismo_onm,departamento_mecanica_unidad_umci_organismo_onm,coordinacion_umci_departamento_mecanica_unidad_umci_organismo_onm,laboratorio_de_fuerza_-_lfu_coordinacion_umci_departamento_mecanica_unidad_umci_organismo_onm,True,True,Consumible
c.maquinas_de_ensayos_hasta_1000_kn,C.Máquinas de Ensayos hasta 1000 kN,,2109000,2109000,organismo_onm,unidad_umci_organismo_onm,departamento_mecanica_unidad_umci_organismo_onm,coordinacion_umci_departamento_mecanica_unidad_umci_organismo_onm,laboratorio_de_fuerza_-_lfu_coordinacion_umci_departamento_mecanica_unidad_umci_organismo_onm,True,True,Consumible
c.maquinas_de_ensayos_hasta_2_kn,C.Máquinas de Ensayos hasta 2 kN,,1058000,1058000,organismo_onm,unidad_umci_organismo_onm,departamento_mecanica_unidad_umci_organismo_onm,coordinacion_umci_departamento_mecanica_unidad_umci_organismo_onm,laboratorio_de_fuerza_-_lfu_coordinacion_umci_departamento_mecanica_unidad_umci_organismo_onm,True,True,Consumible
c.maquinas_de_ensayos_hasta_200_n,C.Máquinas de Ensayos hasta 200 N,,852000,852000,organismo_onm,unidad_umci_organismo_onm,departamento_mecanica_unidad_umci_organismo_onm,coordinacion_umci_departamento_mecanica_unidad_umci_organismo_onm,laboratorio_de_fuerza_-_lfu_coordinacion_umci_departamento_mecanica_unidad_umci_organismo_onm,True,True,Consumible
c.maquinas_de_ensayos_hasta_200_kn,C.Máquinas de Ensayos hasta 200 kN,,1808000,1808000,organismo_onm,unidad_umci_organismo_onm,departamento_mecanica_unidad_umci_organismo_onm,coordinacion_umci_departamento_mecanica_unidad_umci_organismo_onm,laboratorio_de_fuerza_-_lfu_coordinacion_umci_departamento_mecanica_unidad_umci_organismo_onm,True,True,Consumible
c.maquinas_de_ensayos_hasta_50_kn,C.Máquinas de Ensayos hasta 50 kN,,1598000,1598000,organismo_onm,unidad_umci_organismo_onm,departamento_mecanica_unidad_umci_organismo_onm,coordinacion_umci_departamento_mecanica_unidad_umci_organismo_onm,laboratorio_de_fuerza_-_lfu_coordinacion_umci_departamento_mecanica_unidad_umci_organismo_onm,True,True,Consumible
c.maquinas_de_ensayos._hasta_150.000_kg.,C.Máquinas de Ensayos. Hasta 150.000 kg.,,2450000,2450000,organismo_onm,unidad_umci_organismo_onm,departamento_mecanica_unidad_umci_organismo_onm,coordinacion_umci_departamento_mecanica_unidad_umci_organismo_onm,laboratorio_de_fuerza_-_lfu_coordinacion_umci_departamento_mecanica_unidad_umci_organismo_onm,True,True,Consumible
c.patron_primario_monofasico,C.Patrón Primario Monofásico,,2440000,2440000,organismo_onm,unidad_umci_organismo_onm,departamento_de_termoelectrica_unidad_umci_organismo_onm,coordinacion_umci_departamento_de_termoelectrica_unidad_umci_organismo_onm,laboratorio_de_electricidad_-_lel_coordinacion_umci_departamento_de_termoelectrica_unidad_umci_organismo_onm,False,True,Consumible
c.patron_primario_trifasico,C.Patrón Primario Trifásico,,3989000,3989000,organismo_onm,unidad_umci_organismo_onm,departamento_de_termoelectrica_unidad_umci_organismo_onm,coordinacion_umci_departamento_de_termoelectrica_unidad_umci_organismo_onm,laboratorio_de_electricidad_-_lel_coordinacion_umci_departamento_de_termoelectrica_unidad_umci_organismo_onm,False,True,Consumible
calibracion_de_calibradores_multifuncion_(magnitudes_electricas),Calibración de Calibradores Multifunción (Magnitudes Eléctricas),,3000000,3000000,organismo_onm,unidad_umci_organismo_onm,departamento_de_termoelectrica_unidad_umci_organismo_onm,coordinacion_umci_departamento_de_termoelectrica_unidad_umci_organismo_onm,laboratorio_de_electricidad_-_lel_coordinacion_umci_departamento_de_termoelectrica_unidad_umci_organismo_onm,False,True,Consumible
calibracion_de_multimetros_de_3_½_digitos_hasta_3_puntos,Calibración de Multímetros de 3 ½ Dígitos hasta 3 puntos,,246000,246000,organismo_onm,unidad_umci_organismo_onm,departamento_de_termoelectrica_unidad_umci_organismo_onm,coordinacion_umci_departamento_de_termoelectrica_unidad_umci_organismo_onm,laboratorio_de_electricidad_-_lel_coordinacion_umci_departamento_de_termoelectrica_unidad_umci_organismo_onm,False,True,Consumible
calibracion_de_multimetros_de_3_½_digitos_hasta_5_puntos,Calibración de Multímetros de 3 ½ Dígitos hasta 5 puntos,,293000,293000,organismo_onm,unidad_umci_organismo_onm,departamento_de_termoelectrica_unidad_umci_organismo_onm,coordinacion_umci_departamento_de_termoelectrica_unidad_umci_organismo_onm,laboratorio_de_electricidad_-_lel_coordinacion_umci_departamento_de_termoelectrica_unidad_umci_organismo_onm,False,True,Consumible
calibracion_de_multimetros_de_4_½_digitos_hasta_3_puntos,Calibración de Multímetros de 4 ½ Dígitos hasta 3 puntos,,301000,301000,organismo_onm,unidad_umci_organismo_onm,departamento_de_termoelectrica_unidad_umci_organismo_onm,coordinacion_umci_departamento_de_termoelectrica_unidad_umci_organismo_onm,laboratorio_de_electricidad_-_lel_coordinacion_umci_departamento_de_termoelectrica_unidad_umci_organismo_onm,False,True,Consumible
calibracion_de_multimetros_de_4_½_digitos_hasta_5_puntos,Calibración de Multímetros de 4 ½ Dígitos hasta 5 puntos,,345000,345000,organismo_onm,unidad_umci_organismo_onm,departamento_de_termoelectrica_unidad_umci_organismo_onm,coordinacion_umci_departamento_de_termoelectrica_unidad_umci_organismo_onm,laboratorio_de_electricidad_-_lel_coordinacion_umci_departamento_de_termoelectrica_unidad_umci_organismo_onm,False,True,Consumible
calibracion_de_multimetros_de_5_½_digitos_hasta_3_puntos,Calibración de Multímetros de 5 ½ Dígitos hasta 3 puntos,,469000,469000,organismo_onm,unidad_umci_organismo_onm,departamento_de_termoelectrica_unidad_umci_organismo_onm,coordinacion_umci_departamento_de_termoelectrica_unidad_umci_organismo_onm,laboratorio_de_electricidad_-_lel_coordinacion_umci_departamento_de_termoelectrica_unidad_umci_organismo_onm,False,True,Consumible
calibracion_de_multimetros_de_5_½_digitos_hasta_5_puntos,Calibración de Multímetros de 5 ½ Dígitos hasta 5 puntos,,523000,523000,organismo_onm,unidad_umci_organismo_onm,departamento_de_termoelectrica_unidad_umci_organismo_onm,coordinacion_umci_departamento_de_termoelectrica_unidad_umci_organismo_onm,laboratorio_de_electricidad_-_lel_coordinacion_umci_departamento_de_termoelectrica_unidad_umci_organismo_onm,False,True,Consumible
