id,name,determinacion,list_price,lst_price,organismo_id/id,unidad_id/id,departamento_id/id,coordinacion_id/id,laboratorio_id/id,verificacion_insitu,active,type
domisanitarios_analisis_para_registro_sanitario_del_m.s.p._y_b.s._poder_bactericida,Domisanitarios Análisis para Registro Sanitario del M.S.P. Y B.S.,Poder bactericida,248000,248000,organismo_oiat,unidad_de_quimica_industrial_organismo_oiat,departamento_ensayos_inorganicos_-_enin_unidad_de_quimica_industrial_organismo_oiat,coordinacion_intn_departamento_ensayos_inorganicos_-_enin_unidad_de_quimica_industrial_organismo_oiat,laboratorio_domisanitarios_coordinacion_intn_departamento_ensayos_inorganicos_-_enin_unidad_de_quimica_industrial_organismo_oiat,False,True,Consumible
domisanitarios_analisis_para_registro_sanitario_del_m.s.p._y_b.s._materia_activa_cationica,Domisanitarios Análisis para Registro Sanitario del M.S.P. Y B.S.,Materia Activa Catiónica,310000,310000,organismo_oiat,unidad_de_quimica_industrial_organismo_oiat,departamento_ensayos_inorganicos_-_enin_unidad_de_quimica_industrial_organismo_oiat,coordinacion_intn_departamento_ensayos_inorganicos_-_enin_unidad_de_quimica_industrial_organismo_oiat,laboratorio_domisanitarios_coordinacion_intn_departamento_ensayos_inorganicos_-_enin_unidad_de_quimica_industrial_organismo_oiat,False,True,Consumible
domisanitarios_analisis_para_registro_sanitario_del_m.s.p._y_b.s._fosforo_exp._en_tripolifosfato_de_sodio_,Domisanitarios Análisis para Registro Sanitario del M.S.P. Y B.S.,Fósforo exp. en Tripolifosfato de sodio ,281000,281000,organismo_oiat,unidad_de_quimica_industrial_organismo_oiat,departamento_ensayos_inorganicos_-_enin_unidad_de_quimica_industrial_organismo_oiat,coordinacion_intn_departamento_ensayos_inorganicos_-_enin_unidad_de_quimica_industrial_organismo_oiat,laboratorio_domisanitarios_coordinacion_intn_departamento_ensayos_inorganicos_-_enin_unidad_de_quimica_industrial_organismo_oiat,False,True,Consumible
domisanitarios_analisis_para_registro_sanitario_del_m.s.p._y_b.s._ph,Domisanitarios Análisis para Registro Sanitario del M.S.P. Y B.S.,pH,40000,40000,organismo_oiat,unidad_de_quimica_industrial_organismo_oiat,departamento_ensayos_inorganicos_-_enin_unidad_de_quimica_industrial_organismo_oiat,coordinacion_intn_departamento_ensayos_inorganicos_-_enin_unidad_de_quimica_industrial_organismo_oiat,laboratorio_domisanitarios/fertilizantes_coordinacion_intn_departamento_ensayos_inorganicos_-_enin_unidad_de_quimica_industrial_organismo_oiat,False,True,Consumible
domisanitarios_analisis_para_registro_sanitario_del_m.s.p._y_b.s._accion_bactericida_(1_microorganismo),Domisanitarios Análisis para Registro Sanitario del M.S.P. Y B.S.,Acción bactericida (1 microorganismo),126000,126000,organismo_oiat,unidad_de_quimica_industrial_organismo_oiat,departamento_ensayos_inorganicos_-_enin_unidad_de_quimica_industrial_organismo_oiat,coordinacion_intn_departamento_ensayos_inorganicos_-_enin_unidad_de_quimica_industrial_organismo_oiat,laboratorio_domisanitarios_coordinacion_intn_departamento_ensayos_inorganicos_-_enin_unidad_de_quimica_industrial_organismo_oiat,False,True,Consumible
domisanitarios_analisis_para_registro_sanitario_del_m.s.p._y_b.s._accion_bactericida_(2_microorganismo),Domisanitarios Análisis para Registro Sanitario del M.S.P. Y B.S.,Acción bactericida (2 microorganismo),178000,178000,organismo_oiat,unidad_de_quimica_industrial_organismo_oiat,departamento_ensayos_inorganicos_-_enin_unidad_de_quimica_industrial_organismo_oiat,coordinacion_intn_departamento_ensayos_inorganicos_-_enin_unidad_de_quimica_industrial_organismo_oiat,laboratorio_domisanitarios_coordinacion_intn_departamento_ensayos_inorganicos_-_enin_unidad_de_quimica_industrial_organismo_oiat,False,True,Consumible
domisanitarios_analisis_para_registro_sanitario_del_m.s.p._y_b.s._accion_bactericida_(3_microorganismo),Domisanitarios Análisis para Registro Sanitario del M.S.P. Y B.S.,Acción bactericida (3 microorganismo),230000,230000,organismo_oiat,unidad_de_quimica_industrial_organismo_oiat,departamento_ensayos_inorganicos_-_enin_unidad_de_quimica_industrial_organismo_oiat,coordinacion_intn_departamento_ensayos_inorganicos_-_enin_unidad_de_quimica_industrial_organismo_oiat,laboratorio_domisanitarios_coordinacion_intn_departamento_ensayos_inorganicos_-_enin_unidad_de_quimica_industrial_organismo_oiat,False,True,Consumible
domisanitarios_analisis_para_registro_sanitario_del_m.s.p._y_b.s._accion_bactericida_(4_microorganismo),Domisanitarios Análisis para Registro Sanitario del M.S.P. Y B.S.,Acción bactericida (4 microorganismo),282000,282000,organismo_oiat,unidad_de_quimica_industrial_organismo_oiat,departamento_ensayos_inorganicos_-_enin_unidad_de_quimica_industrial_organismo_oiat,coordinacion_intn_departamento_ensayos_inorganicos_-_enin_unidad_de_quimica_industrial_organismo_oiat,laboratorio_domisanitarios_coordinacion_intn_departamento_ensayos_inorganicos_-_enin_unidad_de_quimica_industrial_organismo_oiat,False,True,Consumible
analisis_para_control_de_calidad_domisanitarios_con_accion_bactericida,Análisis para control de calidad,Domisanitarios con accion bactericida,270000,270000,organismo_oiat,unidad_de_quimica_industrial_organismo_oiat,departamento_ensayos_inorganicos_-_enin_unidad_de_quimica_industrial_organismo_oiat,coordinacion_intn_departamento_ensayos_inorganicos_-_enin_unidad_de_quimica_industrial_organismo_oiat,laboratorio_domisanitarios_coordinacion_intn_departamento_ensayos_inorganicos_-_enin_unidad_de_quimica_industrial_organismo_oiat,False,True,Consumible
analisis_para_control_de_calidad_domisanitarios_sin_accion_bactericida,Análisis para control de calidad,Domisanitarios sin accion bactericida,242000,242000,organismo_oiat,unidad_de_quimica_industrial_organismo_oiat,departamento_ensayos_inorganicos_-_enin_unidad_de_quimica_industrial_organismo_oiat,coordinacion_intn_departamento_ensayos_inorganicos_-_enin_unidad_de_quimica_industrial_organismo_oiat,laboratorio_domisanitarios_coordinacion_intn_departamento_ensayos_inorganicos_-_enin_unidad_de_quimica_industrial_organismo_oiat,False,True,Consumible
analisis_para_control_de_calidad_cloro_activo,Análisis para control de calidad,Cloro activo,242000,242000,organismo_oiat,unidad_de_quimica_industrial_organismo_oiat,departamento_ensayos_inorganicos_-_enin_unidad_de_quimica_industrial_organismo_oiat,coordinacion_intn_departamento_ensayos_inorganicos_-_enin_unidad_de_quimica_industrial_organismo_oiat,laboratorio_domisanitarios_coordinacion_intn_departamento_ensayos_inorganicos_-_enin_unidad_de_quimica_industrial_organismo_oiat,False,True,Consumible
analisis_para_control_de_calidad_poder_bactericida,Análisis para control de calidad,Poder bactericida,248000,248000,organismo_oiat,unidad_de_quimica_industrial_organismo_oiat,departamento_ensayos_inorganicos_-_enin_unidad_de_quimica_industrial_organismo_oiat,coordinacion_intn_departamento_ensayos_inorganicos_-_enin_unidad_de_quimica_industrial_organismo_oiat,laboratorio_domisanitarios_coordinacion_intn_departamento_ensayos_inorganicos_-_enin_unidad_de_quimica_industrial_organismo_oiat,False,True,Consumible
analisis_para_control_de_calidad_fosforo_exp._en_tripolifosfato_de_sodio_,Análisis para control de calidad,Fósforo exp. en Tripolifosfato de sodio ,281000,281000,organismo_oiat,unidad_de_quimica_industrial_organismo_oiat,departamento_ensayos_inorganicos_-_enin_unidad_de_quimica_industrial_organismo_oiat,coordinacion_intn_departamento_ensayos_inorganicos_-_enin_unidad_de_quimica_industrial_organismo_oiat,laboratorio_domisanitarios_coordinacion_intn_departamento_ensayos_inorganicos_-_enin_unidad_de_quimica_industrial_organismo_oiat,False,True,Consumible
analisis_para_control_de_calidad_ph,Análisis para control de calidad,pH,40000,40000,organismo_oiat,unidad_de_quimica_industrial_organismo_oiat,departamento_ensayos_inorganicos_-_enin_unidad_de_quimica_industrial_organismo_oiat,coordinacion_intn_departamento_ensayos_inorganicos_-_enin_unidad_de_quimica_industrial_organismo_oiat,laboratorio_domisanitarios_coordinacion_intn_departamento_ensayos_inorganicos_-_enin_unidad_de_quimica_industrial_organismo_oiat,False,True,Consumible
analisis_para_control_de_calidad_accion_bactericida_(1_microorganismo),Análisis para control de calidad,Acción bactericida (1 microorganismo),126000,126000,organismo_oiat,unidad_de_quimica_industrial_organismo_oiat,departamento_ensayos_inorganicos_-_enin_unidad_de_quimica_industrial_organismo_oiat,coordinacion_intn_departamento_ensayos_inorganicos_-_enin_unidad_de_quimica_industrial_organismo_oiat,laboratorio_domisanitarios_coordinacion_intn_departamento_ensayos_inorganicos_-_enin_unidad_de_quimica_industrial_organismo_oiat,False,True,Consumible
analisis_para_control_de_calidad_accion_bactericida_(2_microorganismo),Análisis para control de calidad,Acción bactericida (2 microorganismo),178000,178000,organismo_oiat,unidad_de_quimica_industrial_organismo_oiat,departamento_ensayos_inorganicos_-_enin_unidad_de_quimica_industrial_organismo_oiat,coordinacion_intn_departamento_ensayos_inorganicos_-_enin_unidad_de_quimica_industrial_organismo_oiat,laboratorio_domisanitarios_coordinacion_intn_departamento_ensayos_inorganicos_-_enin_unidad_de_quimica_industrial_organismo_oiat,False,True,Consumible
analisis_para_control_de_calidad_accion_bactericida_(3_microorganismo),Análisis para control de calidad,Acción bactericida (3 microorganismo),230000,230000,organismo_oiat,unidad_de_quimica_industrial_organismo_oiat,departamento_ensayos_inorganicos_-_enin_unidad_de_quimica_industrial_organismo_oiat,coordinacion_intn_departamento_ensayos_inorganicos_-_enin_unidad_de_quimica_industrial_organismo_oiat,laboratorio_domisanitarios_coordinacion_intn_departamento_ensayos_inorganicos_-_enin_unidad_de_quimica_industrial_organismo_oiat,False,True,Consumible
analisis_para_control_de_calidad_accion_bactericida_(4_microorganismo),Análisis para control de calidad,Acción bactericida (4 microorganismo),282000,282000,organismo_oiat,unidad_de_quimica_industrial_organismo_oiat,departamento_ensayos_inorganicos_-_enin_unidad_de_quimica_industrial_organismo_oiat,coordinacion_intn_departamento_ensayos_inorganicos_-_enin_unidad_de_quimica_industrial_organismo_oiat,laboratorio_domisanitarios_coordinacion_intn_departamento_ensayos_inorganicos_-_enin_unidad_de_quimica_industrial_organismo_oiat,False,True,Consumible
ensayos_inorganicos_-_para_diferentes_tipos_de_muestras_porcentaje_de_sulfato_de_cobre_pentahidratado,Ensayos Inorgánicos - Para diferentes tipos de muestras,Porcentaje de Sulfato de Cobre Pentahidratado,242000,242000,organismo_oiat,unidad_de_quimica_industrial_organismo_oiat,departamento_ensayos_inorganicos_-_enin_unidad_de_quimica_industrial_organismo_oiat,coordinacion_intn_departamento_ensayos_inorganicos_-_enin_unidad_de_quimica_industrial_organismo_oiat,laboratorio_preparcion_de_recativos_coordinacion_intn_departamento_ensayos_inorganicos_-_enin_unidad_de_quimica_industrial_organismo_oiat,False,True,Consumible
ensayos_inorganicos_-_para_diferentes_tipos_de_muestras_porcentaje_de_hidroxido_de_sodio,Ensayos Inorgánicos - Para diferentes tipos de muestras,Porcentaje de Hidróxido de Sodio,242000,242000,organismo_oiat,unidad_de_quimica_industrial_organismo_oiat,departamento_ensayos_inorganicos_-_enin_unidad_de_quimica_industrial_organismo_oiat,coordinacion_intn_departamento_ensayos_inorganicos_-_enin_unidad_de_quimica_industrial_organismo_oiat,laboratorio_preparcion_de_recativos_coordinacion_intn_departamento_ensayos_inorganicos_-_enin_unidad_de_quimica_industrial_organismo_oiat,False,True,Consumible
ensayos_inorganicos_-_para_diferentes_tipos_de_muestras_porcentaje_de_acido_clorhidirico,Ensayos Inorgánicos - Para diferentes tipos de muestras,Porcentaje de Acido Clorhídirico,242000,242000,organismo_oiat,unidad_de_quimica_industrial_organismo_oiat,departamento_ensayos_inorganicos_-_enin_unidad_de_quimica_industrial_organismo_oiat,coordinacion_intn_departamento_ensayos_inorganicos_-_enin_unidad_de_quimica_industrial_organismo_oiat,laboratorio_preparcion_de_recativos_coordinacion_intn_departamento_ensayos_inorganicos_-_enin_unidad_de_quimica_industrial_organismo_oiat,False,True,Consumible
ensayos_inorganicos_-_para_diferentes_tipos_de_muestras_cloro_activo,Ensayos Inorgánicos - Para diferentes tipos de muestras,Cloro Activo,242000,242000,organismo_oiat,unidad_de_quimica_industrial_organismo_oiat,departamento_ensayos_inorganicos_-_enin_unidad_de_quimica_industrial_organismo_oiat,coordinacion_intn_departamento_ensayos_inorganicos_-_enin_unidad_de_quimica_industrial_organismo_oiat,laboratorio_domisanitarios_coordinacion_intn_departamento_ensayos_inorganicos_-_enin_unidad_de_quimica_industrial_organismo_oiat,False,True,Consumible
ensayos_inorganicos_-_para_diferentes_tipos_de_muestras_viscosidad,Ensayos Inorgánicos - Para diferentes tipos de muestras,Viscosidad,73000,73000,organismo_oiat,unidad_de_quimica_industrial_organismo_oiat,departamento_ensayos_inorganicos_-_enin_unidad_de_quimica_industrial_organismo_oiat,coordinacion_intn_departamento_ensayos_inorganicos_-_enin_unidad_de_quimica_industrial_organismo_oiat,laboratorio_domisanitarios_coordinacion_intn_departamento_ensayos_inorganicos_-_enin_unidad_de_quimica_industrial_organismo_oiat,False,True,Consumible
ensayos_inorganicos_-_para_diferentes_tipos_de_muestras_oxido_de_aluminio,Ensayos Inorgánicos - Para diferentes tipos de muestras,Oxido de Aluminio,210000,210000,organismo_oiat,unidad_de_quimica_industrial_organismo_oiat,departamento_ensayos_inorganicos_-_enin_unidad_de_quimica_industrial_organismo_oiat,coordinacion_intn_departamento_ensayos_inorganicos_-_enin_unidad_de_quimica_industrial_organismo_oiat,laboratorio_domisanitarios_coordinacion_intn_departamento_ensayos_inorganicos_-_enin_unidad_de_quimica_industrial_organismo_oiat,False,True,Consumible
ensayos_inorganicos_-_para_diferentes_tipos_de_muestras_ph,Ensayos Inorgánicos - Para diferentes tipos de muestras,pH,40000,40000,organismo_oiat,unidad_de_quimica_industrial_organismo_oiat,departamento_ensayos_inorganicos_-_enin_unidad_de_quimica_industrial_organismo_oiat,coordinacion_intn_departamento_ensayos_inorganicos_-_enin_unidad_de_quimica_industrial_organismo_oiat,laboratorio_domisanitarios/fertilizantes_coordinacion_intn_departamento_ensayos_inorganicos_-_enin_unidad_de_quimica_industrial_organismo_oiat,False,True,Consumible
ensayos_inorganicos_-_para_diferentes_tipos_de_muestras_peso_especifico,Ensayos Inorgánicos - Para diferentes tipos de muestras,Peso Específico,45000,45000,organismo_oiat,unidad_de_quimica_industrial_organismo_oiat,departamento_ensayos_inorganicos_-_enin_unidad_de_quimica_industrial_organismo_oiat,coordinacion_intn_departamento_ensayos_inorganicos_-_enin_unidad_de_quimica_industrial_organismo_oiat,laboratorio_domisanitarios/fertilizantes_coordinacion_intn_departamento_ensayos_inorganicos_-_enin_unidad_de_quimica_industrial_organismo_oiat,False,True,Consumible
ensayos_inorganicos_-_para_diferentes_tipos_de_muestras_porcentaje_de_pureza_(sustancias_irritantes),Ensayos Inorgánicos - Para diferentes tipos de muestras,Porcentaje de pureza (Sustancias Irritantes),445000,445000,organismo_oiat,unidad_de_quimica_industrial_organismo_oiat,departamento_ensayos_inorganicos_-_enin_unidad_de_quimica_industrial_organismo_oiat,coordinacion_intn_departamento_ensayos_inorganicos_-_enin_unidad_de_quimica_industrial_organismo_oiat,laboratorio_domisanitarios/fertilizantes_coordinacion_intn_departamento_ensayos_inorganicos_-_enin_unidad_de_quimica_industrial_organismo_oiat,False,True,Consumible
ensayos_inorganicos_-_para_diferentes_tipos_de_muestras_concentracion,Ensayos Inorgánicos - Para diferentes tipos de muestras,Concentración,242000,242000,organismo_oiat,unidad_de_quimica_industrial_organismo_oiat,departamento_ensayos_inorganicos_-_enin_unidad_de_quimica_industrial_organismo_oiat,coordinacion_intn_departamento_ensayos_inorganicos_-_enin_unidad_de_quimica_industrial_organismo_oiat,laboratorio_domisanitarios/fertilizantes_coordinacion_intn_departamento_ensayos_inorganicos_-_enin_unidad_de_quimica_industrial_organismo_oiat,False,True,Consumible
